T,L
6.637430704019089717e+03,1.548816618912481458e+00
5.956621435290103364e+03,1.513561248436208206e+00
1.199499303149378102e+04,3.162277660168379612e+02
1.153453257821093030e+04,2.187761623949551790e+02
1.207813835106779698e+04,2.238721138568340052e+02
1.161448613840343751e+04,1.819700858609982674e+02
1.161448613840343751e+04,1.819700858609982674e+02
1.161448613840343751e+04,1.819700858609982674e+02
1.044720219220800391e+04,1.513561248436208757e+02
1.096478196143185050e+04,1.548816618912481147e+02
1.185768748167159720e+04,1.778279410038922776e+02
1.023292992280753606e+04,1.096478196143185073e+02
1.101539309541414514e+04,1.148153621496882835e+02
1.258925411794166212e+04,1.445439770745927888e+02
1.185768748167159720e+04,1.174897554939529130e+02
1.039920165829059988e+04,7.079457843841380793e+01
1.049542428652322087e+04,7.079457843841380793e+01
1.023292992280753606e+04,5.370317963702527209e+01
1.086425623617064412e+04,5.495408738576245611e+01
8.729713683881112956e+03,3.801893963205612437e+01
9.616122783836648523e+03,3.630780547701014171e+01
9.354056741475520539e+03,3.388441561392025392e+01
9.375620069258802687e+03,3.162277660168379256e+01
9.440608762859235867e+03,2.754228703338166184e+01
9.099132726322517556e+03,2.398832919019490006e+01
8.994975815300354952e+03,2.344228815319922532e+01
9.120108393559095930e+03,2.290867652767773421e+01
8.452788451602898931e+03,1.905460717963247319e+01
8.452788451602898931e+03,1.905460717963247319e+01
8.790225168308841603e+03,1.949844599758045405e+01
8.472274141405963746e+03,1.819700858609983385e+01
7.834296427662119640e+03,1.380384264602884592e+01
7.870457896950984832e+03,1.174897554939529698e+01
8.851156098308356377e+03,1.258925411794167459e+01
7.030723198838333701e+03,1.000000000000000000e+01
7.379042301291007789e+03,9.120108393559096527e+00
7.328245331389044622e+03,8.912509381337454073e+00
7.328245331389044622e+03,7.079457843841378661e+00
7.144963260755134797e+03,7.079457843841378661e+00
6.950243175887969301e+03,7.079457843841378661e+00
6.950243175887969301e+03,7.079457843841378661e+00
6.950243175887969301e+03,7.079457843841378661e+00
7.277798045368242128e+03,7.079457843841378661e+00
7.277798045368242128e+03,6.760829753919817442e+00
7.816278045883293089e+03,5.370317963702526676e+00
6.683439175686148701e+03,4.570881896148750734e+00
6.683439175686148701e+03,4.570881896148750734e+00
5.997910762555094152e+03,3.801893963205611460e+00
2.371373705661655185e+04,5.011872336272725079e+04
1.023292992280753606e+04,3.311311214825911065e+03
4.415704473533125565e+03,1.412537544622754012e+03
4.415704473533125565e+03,1.412537544622754012e+03
4.415704473533125565e+03,1.412537544622754012e+03
5.741164622073274586e+03,7.244359600749899073e+02
5.741164622073274586e+03,7.244359600749899073e+02
5.741164622073274586e+03,7.244359600749899073e+02
2.999162518987649946e+03,6.165950018614822511e+03
4.385306977749855832e+03,6.456542290346556001e+02
4.385306977749855832e+03,6.456542290346556001e+02
4.385306977749855832e+03,6.456542290346556001e+02
8.035261221856168959e+03,3.311311214825910838e+02
6.591738952443212838e+03,2.951209226666387053e+02
7.943282347242813557e+03,2.137962089502232459e+02
8.035261221856168959e+03,2.137962089502232459e+02
4.385306977749855832e+03,3.467368504525316553e+02
4.385306977749855832e+03,3.467368504525316553e+02
4.385306977749855832e+03,3.467368504525316553e+02
4.549880601500484772e+03,3.019951720402016235e+02
4.549880601500484772e+03,3.019951720402016235e+02
4.549880601500484772e+03,3.019951720402016235e+02
5.164163692720710969e+03,2.290867652767772427e+02
5.164163692720710969e+03,2.290867652767772427e+02
5.164163692720710969e+03,2.290867652767772427e+02
7.144963260755134797e+03,1.905460717963246395e+02
8.279421637123345135e+03,1.862087136662867408e+02
2.679168324819031568e+03,5.623413251903491073e+03
4.764309868054156141e+03,2.344228815319922603e+02
4.764309868054156141e+03,2.344228815319922603e+02
4.764309868054156141e+03,2.344228815319922603e+02
3.999447497610973642e+03,3.630780547701014029e+02
5.741164622073274586e+03,1.479108388168207284e+02
6.776415076106750348e+03,1.348962882591653170e+02
8.550667128846831474e+03,1.348962882591653170e+02
5.970352865838365688e+03,1.230268770812381121e+02
5.105049999754064629e+03,1.318256738556407299e+02
5.105049999754064629e+03,1.318256738556407299e+02
5.105049999754064629e+03,1.318256738556407299e+02
5.649369748123022873e+03,1.148153621496882835e+02
5.649369748123022873e+03,1.148153621496882835e+02
4.120975190973304052e+03,2.187761623949551790e+02
4.120975190973304052e+03,2.187761623949551790e+02
4.120975190973304052e+03,2.187761623949551790e+02
7.030723198838333701e+03,9.332543007969910320e+01
4.677351412871980756e+03,1.380384264602885196e+02
4.677351412871980756e+03,1.380384264602885196e+02
4.677351412871980756e+03,1.380384264602885196e+02
4.655860935229590723e+03,1.258925411794167530e+02
4.655860935229590723e+03,1.258925411794167530e+02
4.655860935229590723e+03,1.258925411794167530e+02
8.452788451602898931e+03,8.709635899560805683e+01
4.385306977749855832e+03,1.412537544622753956e+02
4.385306977749855832e+03,1.412537544622753956e+02
4.385306977749855832e+03,1.412537544622753956e+02
5.432503314924330880e+03,9.120108393559097237e+01
1.153453257821093030e+04,1.122018454301963004e+02
7.464487584100668755e+03,6.918309709189365719e+01
4.786300923226384839e+03,9.120108393559097237e+01
4.786300923226384839e+03,9.120108393559097237e+01
4.786300923226384839e+03,9.120108393559097237e+01
4.943106869868353897e+03,7.943282347242814012e+01
5.794286964268809243e+03,5.754399373371569482e+01
5.520774392807573349e+03,5.888436553555889930e+01
8.810488730080138339e+03,5.623413251903490817e+01
4.508167045414600580e+03,8.317637711026708303e+01
4.508167045414600580e+03,8.317637711026708303e+01
4.508167045414600580e+03,8.317637711026708303e+01
5.236004365857500488e+03,5.888436553555889930e+01
6.053408747539136129e+03,5.128613839913648320e+01
5.188000389289609302e+03,5.370317963702527209e+01
7.277798045368242128e+03,4.365158322401658353e+01
4.786300923226384839e+03,6.025595860743577958e+01
4.808393484497284589e+03,5.888436553555889930e+01
6.025595860743575031e+03,4.365158322401658353e+01
6.637430704019089717e+03,4.168693834703355350e+01
5.188000389289609302e+03,4.786300923226382764e+01
5.970352865838365688e+03,4.168693834703355350e+01
4.720630412635904577e+03,5.623413251903490817e+01
4.655860935229590723e+03,5.754399373371569482e+01
5.128613839913648007e+03,4.677351412871981040e+01
5.152286445817567255e+03,4.570881896148749490e+01
5.997910762555094152e+03,3.890451449942806761e+01
4.808393484497284589e+03,4.786300923226382764e+01
7.277798045368242128e+03,3.388441561392025392e+01
6.081350012787176638e+03,3.467368504525316553e+01
4.830588020397728542e+03,4.570881896148749490e+01
5.754399373371566071e+03,3.548133892335754780e+01
4.988844874600121329e+03,4.073802778041127937e+01
7.533555637337170083e+03,3.162277660168379256e+01
6.081350012787176638e+03,3.311311214825911264e+01
7.396052750582382032e+03,3.162277660168379256e+01
5.211947111050805688e+03,3.715352290971726035e+01
8.203515443298185346e+03,3.235936569296282528e+01
4.988844874600121329e+03,3.981071705534973404e+01
7.673614893618185306e+03,3.019951720402016093e+01
5.260172663907062997e+03,3.548133892335754780e+01
5.571857489319298111e+03,3.311311214825911264e+01
8.035261221856168959e+03,3.019951720402016093e+01
5.260172663907062997e+03,3.548133892335754780e+01
5.211947111050805688e+03,3.548133892335754780e+01
5.152286445817567255e+03,3.548133892335754780e+01
5.308844442309884471e+03,3.311311214825911264e+01
5.571857489319298111e+03,3.090295432513590512e+01
5.571857489319298111e+03,3.090295432513590512e+01
5.152286445817567255e+03,3.467368504525316553e+01
5.470159628939715731e+03,3.090295432513590512e+01
7.211074791828998059e+03,2.691534803926915487e+01
6.280583588133179546e+03,2.754228703338166184e+01
5.188000389289609302e+03,3.162277660168379256e+01
5.432503314924330880e+03,3.019951720402016093e+01
5.211947111050805688e+03,3.162277660168379256e+01
5.260172663907062997e+03,3.019951720402016093e+01
4.786300923226384839e+03,3.548133892335754780e+01
5.357966575133416882e+03,2.951209226666385632e+01
5.211947111050805688e+03,3.019951720402016093e+01
5.211947111050805688e+03,3.019951720402016093e+01
5.584701947368306719e+03,2.691534803926915487e+01
4.988844874600121329e+03,3.162277660168379256e+01
5.260172663907062997e+03,2.884031503126605855e+01
6.776415076106750348e+03,2.398832919019490006e+01
6.180164001384157928e+03,2.454708915685029780e+01
7.464487584100668755e+03,2.398832919019490006e+01
8.109610578538404297e+03,2.344228815319922532e+01
5.284452517751802588e+03,2.691534803926915487e+01
7.870457896950984832e+03,2.290867652767773421e+01
5.211947111050805688e+03,2.691534803926915487e+01
6.870684400142324193e+03,2.238721138568340052e+01
5.333348954876208154e+03,2.630267991895381385e+01
5.308844442309884471e+03,2.630267991895381385e+01
7.533555637337170083e+03,2.187761623949553069e+01
4.786300923226384839e+03,3.019951720402016093e+01
7.079457843841380964e+03,2.137962089502232388e+01
7.211074791828998059e+03,2.137962089502232388e+01
4.988844874600121329e+03,2.754228703338166184e+01
5.105049999754064629e+03,2.630267991895381385e+01
4.897788193684461476e+03,2.754228703338166184e+01
5.164163692720710969e+03,2.511886431509579509e+01
5.834451042737448006e+03,2.187761623949553069e+01
6.353309318517435713e+03,2.089296130854039646e+01
7.726805850957020994e+03,2.041737944669529625e+01
5.058246620031142811e+03,2.570395782768863313e+01
5.584701947368306719e+03,2.187761623949553069e+01
8.203515443298185346e+03,2.041737944669529625e+01
8.203515443298185346e+03,2.041737944669529625e+01
8.203515443298185346e+03,2.041737944669529625e+01
5.357966575133416882e+03,2.290867652767773421e+01
6.591738952443212838e+03,1.995262314968879735e+01
7.533555637337170083e+03,1.949844599758045405e+01
7.726805850957020994e+03,1.949844599758045405e+01
8.452788451602898931e+03,2.041737944669529625e+01
7.603262769401814694e+03,1.905460717963247319e+01
6.208690342300637894e+03,1.995262314968879735e+01
6.823386941416697482e+03,1.905460717963247319e+01
4.808393484497284589e+03,2.691534803926915487e+01
6.934258060165694587e+03,1.905460717963247319e+01
5.058246620031142811e+03,2.398832919019490006e+01
5.081594425605604556e+03,2.398832919019490006e+01
7.464487584100668755e+03,1.905460717963247319e+01
5.333348954876208154e+03,2.238721138568340052e+01
7.277798045368242128e+03,1.862087136662867692e+01
5.211947111050805688e+03,2.238721138568340052e+01
6.683439175686148701e+03,1.862087136662867692e+01
5.420008904016238375e+03,2.089296130854039646e+01
6.729766562843175052e+03,1.819700858609983385e+01
7.603262769401814694e+03,1.778279410038922848e+01
5.333348954876208154e+03,2.089296130854039646e+01
8.035261221856168959e+03,1.778279410038922848e+01
8.035261221856168959e+03,1.778279410038922848e+01
8.035261221856168959e+03,1.778279410038922848e+01
6.309573444801930236e+03,1.819700858609983385e+01
8.035261221856168959e+03,1.778279410038922848e+01
8.035261221856168959e+03,1.778279410038922848e+01
8.035261221856168959e+03,1.778279410038922848e+01
5.105049999754064629e+03,2.137962089502232388e+01
5.754399373371566071e+03,1.862087136662867692e+01
4.875284901033865026e+03,2.290867652767773421e+01
5.236004365857500488e+03,2.041737944669529625e+01
6.934258060165694587e+03,1.698243652461744446e+01
6.637430704019089717e+03,1.698243652461744446e+01
7.726805850957020994e+03,1.698243652461744446e+01
7.726805850957020994e+03,1.698243652461744446e+01
7.726805850957020994e+03,1.698243652461744446e+01
5.188000389289609302e+03,2.041737944669529625e+01
7.277798045368242128e+03,1.621810097358929781e+01
8.109610578538404297e+03,1.659586907437560654e+01
4.965923214503362942e+03,2.089296130854039646e+01
7.396052750582382032e+03,1.621810097358929781e+01
5.807644175213117705e+03,1.737800828749375270e+01
8.203515443298185346e+03,1.659586907437560654e+01
7.144963260755134797e+03,1.584893192461113287e+01
7.464487584100668755e+03,1.584893192461113287e+01
7.798301105232585542e+03,1.584893192461113287e+01
7.798301105232585542e+03,1.584893192461113287e+01
7.798301105232585542e+03,1.584893192461113287e+01
7.673614893618185306e+03,1.584893192461113287e+01
7.673614893618185306e+03,1.584893192461113287e+01
7.673614893618185306e+03,1.584893192461113287e+01
7.533555637337170083e+03,1.584893192461113287e+01
7.870457896950984832e+03,1.584893192461113287e+01
7.870457896950984832e+03,1.584893192461113287e+01
7.870457896950984832e+03,1.584893192461113287e+01
7.533555637337170083e+03,1.584893192461113287e+01
5.128613839913648007e+03,1.949844599758045405e+01
5.984115950603199053e+03,1.621810097358929781e+01
5.636376558259543344e+03,1.698243652461744446e+01
5.688529308438412954e+03,1.659586907437560654e+01
6.637430704019089717e+03,1.513561248436207940e+01
6.081350012787176638e+03,1.584893192461113287e+01
6.397348354826482137e+03,1.513561248436207940e+01
6.776415076106750348e+03,1.479108388168207178e+01
6.081350012787176638e+03,1.548816618912481147e+01
6.309573444801930236e+03,1.513561248436207940e+01
8.550667128846831474e+03,1.548816618912481147e+01
7.726805850957020994e+03,1.445439770745927177e+01
7.726805850957020994e+03,1.445439770745927177e+01
7.726805850957020994e+03,1.445439770745927177e+01
6.870684400142324193e+03,1.412537544622754027e+01
7.396052750582382032e+03,1.380384264602884592e+01
7.211074791828998059e+03,1.348962882591653312e+01
7.726805850957020994e+03,1.380384264602884592e+01
7.726805850957020994e+03,1.380384264602884592e+01
7.726805850957020994e+03,1.380384264602884592e+01
7.603262769401814694e+03,1.380384264602884592e+01
7.603262769401814694e+03,1.380384264602884592e+01
7.603262769401814694e+03,1.380384264602884592e+01
5.105049999754064629e+03,1.698243652461744446e+01
8.375292821268825719e+03,1.412537544622754027e+01
7.943282347242813557e+03,1.348962882591653312e+01
8.375292821268825719e+03,1.412537544622754027e+01
8.550667128846831474e+03,1.412537544622754027e+01
5.584701947368306719e+03,1.445439770745927177e+01
7.328245331389044622e+03,1.288249551693134265e+01
7.396052750582382032e+03,1.318256738556407370e+01
6.081350012787176638e+03,1.348962882591653312e+01
5.984115950603199053e+03,1.348962882591653312e+01
6.441692655151775398e+03,1.288249551693134265e+01
6.053408747539136129e+03,1.348962882591653312e+01
9.183325964835810737e+03,1.445439770745927177e+01
6.729766562843175052e+03,1.258925411794167459e+01
7.943282347242813557e+03,1.258925411794167459e+01
7.533555637337170083e+03,1.230268770812381796e+01
7.533555637337170083e+03,1.230268770812381796e+01
7.533555637337170083e+03,1.230268770812381796e+01
5.807644175213117705e+03,1.318256738556407370e+01
6.441692655151775398e+03,1.230268770812381796e+01
7.943282347242813557e+03,1.202264434617413080e+01
8.912509381337458763e+03,1.318256738556407370e+01
6.637430704019089717e+03,1.202264434617413080e+01
9.311078754678301266e+03,1.380384264602884592e+01
7.079457843841380964e+03,1.174897554939529698e+01
5.470159628939715731e+03,1.348962882591653312e+01
8.452788451602898931e+03,1.230268770812381796e+01
7.673614893618185306e+03,1.174897554939529698e+01
6.237348354824191119e+03,1.174897554939529698e+01
6.109420249055720888e+03,1.202264434617413080e+01
5.888436553555889986e+03,1.202264434617413080e+01
5.382697825162881600e+03,1.318256738556407370e+01
7.144963260755134797e+03,1.096478196143185180e+01
7.673614893618185306e+03,1.096478196143185180e+01
6.776415076106750348e+03,1.096478196143185180e+01
6.637430704019089717e+03,1.096478196143185180e+01
7.673614893618185306e+03,1.071519305237606545e+01
6.823386941416697482e+03,1.047128548050899610e+01
6.151768727098683485e+03,1.071519305237606545e+01
6.776415076106750348e+03,1.023292992280754099e+01
7.603262769401814694e+03,1.023292992280754099e+01
6.309573444801930236e+03,1.047128548050899610e+01
7.673614893618185306e+03,9.772372209558106704e+00
6.870684400142324193e+03,9.549925860214358408e+00
