ci,lum,absmag,spect
-0.186,455.8269515401941,-1.797,b
-0.079,129.18140390030558,-0.428,b
-0.122,652.8298441586142,-2.187,b
-0.152,215.57579680386294,-0.984,b
-0.137,399.5765566188054,-1.654,b
-0.095,426.18680542416035,-1.724,b
-0.164,371.8775833249358,-1.576,b
-0.135,140.99379493587233,-0.523,b
-0.072,69.63057796029312,0.243,b
-0.065,637.9696226625794,-2.162,b
-0.040,58.02297599818738,0.441,b
0.192,43651583.22401665,-14.250,b
-0.229,1789.7814394089617,-3.282,b
-0.021,138.03842646028852,-0.500,b
-0.079,91.03323996799098,-0.048,b
-0.201,1105.6050150387039,-2.759,b
-0.180,501.18723362727246,-1.900,b
-0.071,281.5788299710311,-1.274,b
-0.149,239.6624529408638,-1.099,b
-0.166,166.72472125510626,-0.705,b
-0.085,67.17381285473806,0.282,b
-0.105,176.3599633897995,-0.766,b
-0.155,155.8834467704389,-0.632,b
-0.231,505.3589947531675,-1.909,b
-0.101,163.53096517445837,-0.684,b
-0.081,146.28506869998535,-0.563,b
-0.124,130.49684141302234,-0.439,b
-0.078,136.14446824659495,-0.485,b
0.015,740.6277836681551,-2.324,b
-0.164,264.24087573219475,-1.205,b
-0.167,203.04860027168058,-0.919,b
-0.058,339.7817118270833,-1.478,b
-0.116,167.95773139880848,-0.713,b
0.446,27797132.677592885,-13.760,b
-0.163,323.8918349968776,-1.426,b
-0.155,1215.6260552373797,-2.862,b
-0.094,183.31584286708534,-0.808,b
-0.043,45.708818961487495,0.700,b
-0.080,67.60829753919815,0.275,b
-0.177,485.73567328785396,-1.866,b
-0.160,666.1929002234552,-2.209,b
-0.182,1858.6602026885396,-3.323,b
-0.104,1742.6091898259306,-3.253,b
0.002,639.1458891858142,-2.164,b
-0.240,3209.223768048436,-3.916,b
-0.149,252.1157630807412,-1.154,b
-0.126,334.81121738605384,-1.462,b
-0.060,337.5981048554255,-1.471,b
-0.076,259.4179362118815,-1.185,b
-0.049,72.31027280500616,0.202,b
-0.055,170.13748158991976,-0.727,b
-0.119,137.15132259364853,-0.493,b
-0.032,246.15009062337666,-1.128,b
-0.061,140.47531026968778,-0.519,b
-0.151,471.194269420276,-1.833,b
-0.175,915.3770083623526,-2.554,b
-0.169,239.441817286338,-1.098,b
-0.064,58.1835211048072,0.438,b
-0.160,308.4608137757144,-1.373,b
-0.113,1174.8975549395302,-2.825,b
-0.115,541.0034068634678,-1.983,b
-0.137,748.1695005111545,-2.335,b
-0.156,531.6183950739627,-1.964,b
-0.116,272.14477464543666,-1.237,b
-0.147,436.5158322401661,-1.750,b
-0.119,222.4333998485111,-1.018,b
-0.245,2870.780582024692,-3.795,b
-0.057,248.4276893696803,-1.138,b
-0.180,1284.6948998311943,-2.922,b
-0.132,230.99362801731854,-1.059,b
-0.085,127.99706167051806,-0.418,b
-0.021,2774.5975598804184,-3.758,b
0.004,927.2567425805944,-2.568,b
-0.053,431.7178444709226,-1.738,b
-0.082,287.8723810835251,-1.298,b
-0.117,261.33645761890233,-1.193,b
-0.112,552.5861556300781,-2.006,b
-0.103,609.8176639987851,-2.113,b
0.091,30478949.896279894,-13.860,b
-0.001,48.84273784229249,0.628,b
-0.075,1124.0871934697304,-2.777,b
-0.069,265.9500032721518,-1.212,b
-0.087,227.1956437735269,-1.041,b
-0.139,177.99180203953355,-0.776,b
-0.094,622.3002851691596,-2.135,b
-0.146,378.7913037851569,-1.596,b
-0.046,2978.516429429188,-3.835,b
-0.127,70469306.89671452,-14.770,b
-0.111,275.4228703338166,-1.250,b
-0.138,1662.6467968935367,-3.202,b
-0.125,234.63889244641322,-1.076,b
-0.123,480.83934844972896,-1.855,b
-0.173,258.4639635769842,-1.181,b
-0.048,130.01695780332912,-0.435,b
-0.024,400.3132821780238,-1.656,b
-0.159,189.67059212111465,-0.845,b
-0.078,67.11197196984207,0.283,b
-0.096,159.80854594730909,-0.659,b
-0.134,29922646.36608183,-13.840,b
-0.098,135.2695359013038,-0.478,b
-0.136,270.6449949038481,-1.231,b
-0.116,1415.1419329314303,-3.027,b
-0.183,13182567.385564048,-12.950,b
0.094,174.74308552673233,-0.756,b
-0.183,602.5595860743575,-2.100,b
-0.152,614.3275612705213,-2.121,b
-0.110,178.15581406628934,-0.777,b
-0.101,47.64309868054156,0.655,b
-0.212,1430.8694127493386,-3.039,b
-0.114,709.904615855288,-2.278,b
-0.044,119.45380829338862,-0.343,b
0.487,28840315.031266056,-13.800,b
-0.163,66680676.92136246,-14.710,b
-0.155,216.5708494710074,-0.989,b
1.182,1268.235775555588,-2.908,b
-0.063,9289.663867799363,-5.070,b
-0.085,73.7224908104336,0.181,b
-0.079,593.7450473021954,-2.084,b
0.041,67.11197196984207,0.283,b
-0.187,593.7450473021954,-2.084,b
-0.147,276.43943712203344,-1.254,b
-0.186,1818.0256237742628,-3.299,b
-0.154,266.931606362429,-1.216,b
-0.162,354.16040042646176,-1.523,b
-0.211,3375.981048554255,-3.971,b
-0.137,128.58786926343993,-0.423,b
-0.106,217.97164411399058,-0.996,b
-0.111,321.8103443093442,-1.419,b
-0.164,423.05808577652357,-1.716,b
-0.134,492.4929296050272,-1.881,b
-0.173,885.5233145028548,-2.518,b
-0.075,395.54873505556213,-1.643,b
0.142,491.1339996469983,-1.878,b
-0.165,471.6284552998378,-1.834,b
-0.028,343.8745222291272,-1.491,b
-0.195,1223.4888053268153,-2.869,b
-0.077,38761.44867002412,-6.621,b
-0.125,125.77664324512543,-0.399,b
-0.112,363.0780547701014,-1.550,b
-0.067,394.82077803788275,-1.641,b
-0.048,421.1143104363183,-1.711,b
-0.027,52.48074602497726,0.550,b
-0.062,21877616.239495564,-13.500,b
-0.131,168.42245750827038,-0.716,b
-0.124,22284351.492702983,-13.520,b
0.033,5214.347854144578,-4.443,b
-0.175,1038.484455008274,-2.691,b
-0.129,131.2199899019203,-0.445,b
-0.158,236.3741608116292,-1.084,b
-0.117,43651583.22401665,-14.250,b
-0.081,187.93168168032685,-0.835,b
-0.189,19054607.17963248,-13.350,b
-0.179,507.69162588824895,-1.914,b
0.040,1626.2975210134089,-3.178,b
-0.158,1472.3125024327194,-3.070,b
-0.170,248.8857318282393,-1.140,b
-0.145,284.44611074479167,-1.285,b
-0.234,31045595.88128362,-13.880,b
-0.172,377.7461093882191,-1.593,b
-0.184,483.50392059162147,-1.861,b
-0.183,723.1027280500616,-2.298,b
-0.170,4203.393032365495,-4.209,b
-0.173,2575.134990410314,-3.677,b
-0.091,146.15039720061645,-0.562,b
-0.150,1691.9986025030057,-3.221,b
-0.146,102.2350938503231,-0.174,b
-0.155,232.0598461598922,-1.064,b
-0.133,144.81048230513716,-0.552,b
-0.161,452.0640796485017,-1.788,b
-0.109,291.0717118066608,-1.310,b
-0.153,201.7437085611923,-0.912,b
-0.117,129.89726288978545,-0.434,b
-0.099,729.1216599950674,-2.307,b
-0.069,133.1680376269981,-0.461,b
-0.137,335.42853083268994,-1.464,b
-0.172,2021.156766960755,-3.414,b
-0.069,874.9837752274364,-2.505,b
-0.039,200.2626690340903,-0.904,b
-0.051,15703628.04333558,-13.140,b
-0.078,41686938.34703346,-14.200,b
-0.161,995.4054173515265,-2.645,b
-0.169,690.5577442196835,-2.248,b
-0.198,700.164359372975,-2.263,b
-0.136,102.04694319421989,-0.172,b
-0.083,33915.6386905822,-6.476,b
-0.088,90.0326431059722,-0.036,b
-0.190,2120.3131167398474,-3.466,b
-0.035,609.2562597496564,-2.112,b
-0.103,788.4969177453771,-2.392,b
-0.176,300.8846276645727,-1.346,b
-0.126,406.6305463404283,-1.673,b
-0.153,380.89037649813514,-1.602,b
-0.134,702.7486176561343,-2.267,b
-0.097,149.41699574067007,-0.586,b
-0.064,149.41699574067007,-0.586,b
-0.088,309.0295432513592,-1.375,b
0.583,991.744955231413,-2.641,b
-0.048,418.79356511791826,-1.705,b
-0.040,141.64459272385145,-0.528,b
-0.156,189.3215275777466,-0.843,b
-0.092,107.1519305237606,-0.225,b
-0.185,456.66738964953106,-1.799,b
-0.148,162.6297521013409,-0.678,b
-0.119,115.6644774165645,-0.308,b
-0.076,106.95473105661601,-0.223,b
-0.096,96.91700839472904,-0.116,b
-0.129,149.69248567600363,-0.588,b
-0.061,1088.4287379435941,-2.742,b
-0.078,781.9878403894969,-2.383,b
0.016,328.70022396877516,-1.442,b
-0.111,55.462571295791044,0.490,b
-0.067,717.7942912713615,-2.290,b
-0.165,1238.2262309589933,-2.882,b
-0.037,93.06791831626532,-0.072,b
-0.081,163.98344276265362,-0.687,b
-0.018,398.84118690905274,-1.652,b
-0.100,417.25351123179394,-1.701,b
-0.047,93.84259312370172,-0.081,b
-0.148,397.0086781121842,-1.647,b
-0.159,297.0297844017863,-1.332,b
-0.118,120.89267852132994,-0.356,b
-0.073,118.03206356517298,-0.330,b
-0.094,120.00518202042646,-0.348,b
-0.189,292.9543829769433,-1.317,b
-0.125,136.8989130700734,-0.491,b
-0.071,536.043457816143,-1.973,b
-0.040,644.4659847416883,-2.173,b
-0.140,549.5408738576248,-2.000,b
-0.130,197.33312795365026,-0.888,b
-0.003,292.6846862378789,-1.316,b
-0.087,68.67521061488183,0.258,b
-0.094,354.81338923357566,-1.525,b
-0.130,184.67155239867057,-0.816,b
-0.119,93.84259312370172,-0.081,b
-0.191,3098.846042012061,-3.878,b
-0.115,163.07973610235945,-0.681,b
-0.099,271.3938487641589,-1.234,b
-0.069,215.97326806893943,-0.986,b
-0.111,128.23305826560218,-0.420,b
-0.124,760.6765007662268,-2.353,b
-0.004,125.66085200763307,-0.398,b
-0.180,960.2846792093816,-2.606,b
-0.112,855.0667128846841,-2.480,b
-0.151,1644.3717232149306,-3.190,b
-0.070,2860.223693954283,-3.791,b
-0.142,1433.5076007281243,-3.041,b
-0.160,5090.9636952309365,-4.417,b
-0.051,91.70647491149319,-0.056,b
-0.078,340.72186165935733,-1.481,b
-0.040,96.56060985415496,-0.112,b
-0.003,46.04685783785738,0.692,b
-0.173,919.6021966586175,-2.559,b
-0.181,1360.1913228556705,-2.984,b
-0.116,284.9705627341154,-1.287,b
-0.151,767.7149537690277,-2.363,b
-0.188,550.5540984847946,-2.002,b
-0.228,662.5215359025822,-2.203,b
-0.130,4604.685783785738,-4.308,b
-0.175,241.88002231478436,-1.109,b
-0.007,324.4890156605366,-1.428,b
-0.111,1313.4090365327331,-2.946,b
-0.170,169.3557708691517,-0.722,b
-0.177,699.5197810512135,-2.262,b
-0.166,1445.439770745928,-3.050,b
-0.103,62.00118642087245,0.369,b
-0.166,911.1712330429193,-2.549,b
-0.099,287.8723810835251,-1.298,b
-0.180,1228.0046179887881,-2.873,b
-0.082,445.8615279480706,-1.773,b
-0.143,320.3317600852812,-1.414,b
-0.151,25118864.315095823,-13.650,b
-0.089,24660393.372343414,-13.630,b
-0.050,278.9972997408267,-1.264,b
-0.173,243.2204009073816,-1.115,b
-0.087,1195.6387999881213,-2.844,b
-0.134,216.3714721779108,-0.988,b
-0.044,530.1515066784589,-1.961,b
-0.024,95.94006315159336,-0.105,b
-0.146,108.94316796591328,-0.243,b
-0.154,512.8613839913648,-1.925,b
-0.093,372.2202530178502,-1.577,b
-0.042,32.74914755555789,1.062,b
-0.138,29376496.519615367,-13.820,b
-0.006,260.85550118689036,-1.191,b
-0.113,471.194269420276,-1.833,b
-0.058,162.18100973589299,-0.675,b
-0.054,1757.114246595095,-3.262,b
-0.160,307.8931309741613,-1.371,b
-0.101,374.2829122408053,-1.583,b
-0.153,1272.9167461935601,-2.912,b
-0.173,1063.6530750764387,-2.717,b
-0.199,809.841447325789,-2.421,b
-0.036,233.99145610551005,-1.073,b
-0.045,2263.601640449752,-3.537,b
-0.146,270.6449949038481,-1.231,b
-0.104,232.7019378848164,-1.067,b
-0.113,356.1229809427621,-1.529,b
-0.073,216.17227843354706,-0.987,b
-0.110,865.3663429563486,-2.493,b
-0.139,1329.2295883156826,-2.959,b
-0.184,777.6783344557058,-2.377,b
-0.185,388.32915700495494,-1.623,b
-0.159,1567.4727518004374,-3.138,b
-0.176,517.6068319505681,-1.935,b
-0.079,127.99706167051806,-0.418,b
-0.063,114.28783347897712,-0.295,b
-0.039,73.45138681571152,0.185,b
-0.092,1062.6738654024655,-2.716,b
-0.187,1538.8631498199557,-3.118,b
-0.146,2926.846862378789,-3.816,b
-0.159,1076.465213629835,-2.730,b
-0.164,335.42853083268994,-1.464,b
-0.142,279.2543841237339,-1.265,b
-0.009,95.94006315159336,-0.105,b
-0.031,267.91683248190316,-1.220,b
-0.151,354.16040042646176,-1.523,b
-0.066,366.100228546543,-1.559,b
-0.140,2746.6289924159587,-3.747,b
-0.160,787.0457896950993,-2.390,b
-0.168,5420.008904016244,-4.485,b
-0.098,305.91445594864086,-1.364,b
-0.127,110.25543321022239,-0.256,b
-0.007,966.4958643142135,-2.613,b
-0.147,322.4036871918187,-1.421,b
-0.133,553.6049950434,-2.008,b
-0.061,66.25215359025829,0.297,b
-0.037,83.86871712481636,0.041,b
-0.153,491.1339996469983,-1.878,b
-0.114,244.11811060548894,-1.119,b
-0.133,512.3892386646796,-1.924,b
-0.132,78.70457896950985,0.110,b
-0.100,59.04729404069869,0.422,b
-0.132,107.05328538333617,-0.224,b
-0.147,135.89391171008015,-0.483,b
-0.125,112.82361216489925,-0.281,b
-0.168,723.7690370745288,-2.299,b
-0.117,3218.103443093442,-3.919,b
-0.186,1397.011560541224,-3.013,b
-0.101,51.42804319487918,0.572,b
0.171,72443596.0074989,-14.800,b
-0.172,55975760.14951093,-14.520,b
-0.127,130.01695780332912,-0.435,b
-0.173,224.90546058357805,-1.030,b
-0.192,537.0317963702527,-1.975,b
-0.180,2134.027442848977,-3.473,b
-0.197,2447.9356661960655,-3.622,b
-0.040,227.8242766250082,-1.044,b
-0.139,1038.484455008274,-2.691,b
-0.083,198.60949173573695,-0.895,b
-0.050,138.03842646028852,-0.500,b
0.238,58613816.45140297,-14.570,b
-0.169,475.1163763775616,-1.842,b
-0.127,378.44258471709315,-1.595,b
-0.097,53.40722340937611,0.531,b
-0.178,544.5026528424214,-1.990,b
-0.106,67.60829753919815,0.275,b
-0.080,126.0085459088238,-0.401,b
-0.055,39.3368880673202,0.863,b
-0.205,80167806.3387679,-14.910,b
-0.102,258.9405105739233,-1.183,b
-0.148,378.44258471709315,-1.595,b
-0.088,824.1381150130021,-2.440,b
-0.086,118.68613846449205,-0.336,b
-0.104,243.6688423459584,-1.117,b
-0.152,374.2829122408053,-1.583,b
-0.115,137.27770182085484,-0.494,b
-0.182,396.6431879468582,-1.646,b
-0.154,343.2416650121203,-1.489,b
-0.135,90.0326431059722,-0.036,b
-0.074,164.13454667021404,-0.688,b
-0.033,237.9030445880624,-1.091,b
-0.149,1049.0592077764447,-2.702,b
-0.132,353.8343568147222,-1.522,b
-0.092,186.89599716514905,-0.829,b
-0.057,177.82794100389228,-0.775,b
-0.190,693.7452139421235,-2.253,b
0.222,87902251.68308842,-15.010,b
-0.180,628.6370884130498,-2.146,b
-0.218,394.82077803788275,-1.641,b
-0.108,370.51005630192395,-1.572,b
-0.107,234.42288153199226,-1.075,b
-0.051,91.11712330429192,-0.049,b
-0.130,209.89398836235245,-0.955,b
-0.113,103.56189770449855,-0.188,b
-0.060,29.322432823031154,1.182,b
-0.137,245.6970827636836,-1.126,b
-0.070,869.3606925094164,-2.498,b
-0.101,112.5122992965767,-0.278,b
-0.081,238.78112829131757,-1.095,b
-0.062,123.48096078586018,-0.379,b
0.474,40550853.544838436,-14.170,b
-0.099,26791683.24819037,-13.720,b
-0.087,81.0587682464737,0.078,b
0.008,114.28783347897712,-0.295,b
-0.141,2756.7666102901003,-3.751,b
-0.102,138.8033666567234,-0.506,b
-0.089,1228.0046179887881,-2.873,b
-0.078,101.20454110965416,-0.163,b
0.023,24.032558049332426,1.398,b
-0.114,504.89375620115544,-1.908,b
-0.139,251.42010301590201,-1.151,b
-0.180,661.9116119411212,-2.202,b
-0.013,3357.3761424295453,-3.965,b
-0.083,37.60105236684958,0.912,b
-0.070,65.5239394015981,0.309,b
-0.149,145.8814260275349,-0.560,b
-0.117,262.05955547333485,-1.196,b
-0.119,1155.5799554021294,-2.807,b
-0.098,511.4462515963049,-1.922,b
-0.137,22908676.5276777,-13.550,b
-0.108,182.4735830762581,-0.803,b
-0.176,477.3094139287512,-1.847,b
-0.098,535.0569381731373,-1.971,b
-0.145,1445.439770745928,-3.050,b
-0.152,1801.3578646691399,-3.289,b
-0.114,419.5657223387252,-1.707,b
-0.056,1001.8437657240257,-2.652,b
-0.162,24210290.4673618,-13.610,b
-0.067,8098.41447325789,-4.921,b
-0.100,402.90253508329516,-1.663,b
-0.115,2066.331517564484,-3.438,b
-0.127,990.8319448927685,-2.640,b
-0.035,160.69412530128773,-0.665,b
-0.101,187.24058959867978,-0.831,b
-0.137,410.7712125533876,-1.684,b
-0.178,389.04514499428046,-1.625,b
-0.032,769.8391619294356,-2.366,b
-0.060,64.0324324468947,0.334,b
-0.087,116.41260294104909,-0.315,b
-0.087,147.09570767969763,-0.569,b
-0.120,1665.7123280688083,-3.204,b
-0.118,697.5896043328052,-2.259,b
-0.072,1809.672554788791,-3.294,b
-0.111,202.48833065305598,-0.916,b
-0.074,462.16813609224465,-1.812,b
-0.155,665.5795963672291,-2.208,b
0.277,3564.511334262439,-4.030,b
-0.063,94.8855326727801,-0.093,b
-0.102,1710.8029875993288,-3.233,b
-0.094,1116.863247780561,-2.770,b
-0.128,135.76880641390918,-0.482,b
-0.048,40.14209182043211,0.841,b
-0.050,71.25248247522671,0.218,b
-0.041,91.3692373681454,-0.052,b
-0.004,210.280983703774,-0.957,b
-0.138,124.50878639160531,-0.388,b
-0.028,129.89726288978545,-0.434,b
-0.067,129.53883889748883,-0.431,b
-0.096,126.4736347471151,-0.405,b
-0.194,120.55910077295344,-0.353,b
-0.089,914.53430312046,-2.553,b
-0.148,253512863.0497907,-16.160,b
0.325,31915378.551007584,-13.910,b
-0.128,365.4264677506526,-1.557,b
-0.158,140.34598729211754,-0.518,b
-0.071,287.6073628863028,-1.297,b
-0.139,210.0873969240989,-0.956,b
0.213,62517269.27756874,-14.640,b
-0.220,1361.4446824659497,-2.985,b
0.012,570.1642722807478,-2.040,b
-0.134,238.1222623276841,-1.092,b
-0.188,167.18603572044654,-0.708,b
-0.096,137.0250597124245,-0.492,b
-0.077,150.24499029989144,-0.592,b
-0.149,213.01000374112502,-0.971,b
-0.080,199.15902890576118,-0.898,b
0.008,202.8616716966293,-0.918,b
0.130,68548822.6452662,-14.740,b
-0.020,190.1953960442308,-0.848,b
-0.064,41.80228289540325,0.797,b
-0.064,36.14098626396132,0.955,b
-0.019,70.21016602403145,0.234,b
-0.067,207.9696687103696,-0.945,b
-0.070,325.6866822016701,-1.432,b
0.195,78704578.96951,-14.890,b
-0.087,187.24058959867978,-0.831,b
-0.082,65.40335094488948,0.311,b
-0.106,2011.8703951494342,-3.409,b
-0.016,70.33961712162473,0.232,b
0.019,157.03628043335516,-0.640,b
-0.157,288.40315031266056,-1.300,b
-0.058,95.14807363517585,-0.096,b
0.017,487.97772728648596,-1.871,b
-0.175,2210.039317349186,-3.511,b
-0.077,1245.0878639160544,-2.888,b
0.101,184.50154191794718,-0.815,b
-0.028,352.53318119588624,-1.518,b
-0.156,1226.8741046383404,-2.872,b
-0.077,211.25159662408515,-0.962,b
-0.044,822.6213938831102,-2.438,b
-0.102,994.4890371547928,-2.644,b
-0.073,84.87895030072441,0.028,b
-0.040,57.96955946535209,0.442,b
-0.070,217.17008433479904,-0.992,b
-0.092,61.15049825170284,0.384,b
-0.118,301.9951720402016,-1.350,b
-0.149,552.5861556300781,-2.006,b
-0.123,119.01453387038552,-0.339,b
0.069,55.055409848479435,0.498,b
-0.044,41.95657223387252,0.793,b
-0.152,177.33726245425586,-0.772,b
-0.062,317.1027438947895,-1.403,b
-0.054,119.56387999881213,-0.344,b
-0.192,6344.537957757149,-4.656,b
-0.080,42.89434099967816,0.769,b
-0.081,772.6805850957021,-2.370,b
0.152,26302679.91895376,-13.700,b
-0.073,151.77491558612493,-0.603,b
-0.163,258.70212734646066,-1.182,b
-0.128,1309.784962399686,-2.943,b
-0.097,1295.3883889748884,-2.931,b
-0.156,303.3891184194272,-1.355,b
0.253,37670379.89839085,-14.090,b
-0.144,817.3348179780709,-2.431,b
0.075,28840315.031266056,-13.800,b
-0.193,746.7925899308835,-2.333,b
-0.107,179.47336268325265,-0.785,b
-0.123,146.82499678319857,-0.567,b
-0.168,248.8857318282393,-1.140,b
-0.041,25.421431362049386,1.337,b
-0.090,117.59801740658484,-0.326,b
-0.098,75.43970821979903,0.156,b
-0.066,120.44811285731758,-0.352,b
-0.064,44.422193547105515,0.731,b
-0.066,82.03515443298177,0.065,b
-0.141,193.9099078614849,-0.869,b
-0.243,4176.379929509739,-4.202,b
0.007,125.77664324512543,-0.399,b
0.052,140.60475241299127,-0.520,b
-0.192,378.7913037851569,-1.596,b
-0.073,103.08607400626256,-0.183,b
-0.012,41.19077848677376,0.813,b
-0.157,251.42010301590201,-1.151,b
-0.116,568.0675741067723,-2.036,b
-0.176,683.5967668381046,-2.237,b
0.007,28313919.957993787,-13.780,b
0.098,69.11940643980488,0.251,b
-0.082,153.1792715893416,-0.613,b
-0.050,35.64511334262443,0.970,b
-0.044,813.5795056053964,-2.426,b
-0.023,38.583355990535146,0.884,b
0.195,945.3660459579653,-2.589,b
-0.074,47.995442493194425,0.647,b
-0.060,144.012437117557,-0.546,b
-0.178,580.7644175213123,-2.060,b
-0.150,171.86996953977382,-0.738,b
-0.238,2008.1678041839857,-3.407,b
-0.058,120.00518202042646,-0.348,b
-0.031,143.7474005874361,-0.544,b
-0.098,71.44963260755135,0.215,b
0.295,43651583.22401665,-14.250,b
0.200,38370724.54922792,-14.110,b
-0.180,343.55794789987465,-1.490,b
-0.089,126.12465753175385,-0.402,b
-0.153,171.0802987599327,-0.733,b
-0.066,95.0604793656281,-0.095,b
0.002,348.0166322150038,-1.504,b
-0.059,78.92234847899726,0.107,b
-0.148,162.77960863937983,-0.679,b
-0.182,350.26762691381293,-1.511,b
0.435,102.1409751989849,-0.173,b
-0.061,45.793095315174384,0.698,b
-0.098,377.7461093882191,-1.593,b
-0.073,172.98163592151016,-0.745,b
-0.011,47.907113000307426,0.649,b
-0.078,145.61294986160564,-0.558,b
-0.052,49.522208008852154,0.613,b
-0.125,88.71560120379604,-0.020,b
0.236,34673685.04525324,-14.000,b
0.072,41304750.1990161,-14.190,b
-0.141,160.10319546673313,-0.661,b
0.049,258.9405105739233,-1.183,b
-0.077,1039.4413751488007,-2.692,b
-0.235,2070.1413487910413,-3.440,b
-0.056,49.842520940425985,0.606,b
-0.123,1729.8163592150997,-3.245,b
-0.014,104.32778814599651,-0.196,b
-0.052,238.5613039930911,-1.094,b
-0.110,60.20048636844592,0.401,b
-0.003,144.27796231294775,-0.548,b
-0.171,1814.6797793969301,-3.297,b
-0.055,60.81350012787179,0.390,b
-0.029,352.858025828527,-1.519,b
-0.096,2716.439268839081,-3.735,b
-0.075,1353.9418114050748,-2.979,b
-0.039,36.91475581654129,0.932,b
-0.099,160.99040762157054,-0.667,b
-0.225,674.8387308707573,-2.223,b
-0.170,856.6432555816563,-2.482,b
-0.153,1019.5299775626024,-2.671,b
-0.146,180.9672554788791,-0.794,b
-0.084,43.53113592296377,0.753,b
-0.111,418.40801956742774,-1.704,b
0.009,298.12610081722477,-1.336,b
-0.053,40550853.544838436,-14.170,b
-0.072,55.564831283712614,0.488,b
-0.176,1140.7750129221204,-2.793,b
-0.224,663.7430704019089,-2.205,b
-0.086,75.43970821979903,0.156,b
-0.208,423.44791616920764,-1.717,b
0.007,183.48476077555392,-0.809,b
